cleaned_text,Label
pertama kali pake mousturizer semoga cocok,netral
the best biar bintang berbicara,netral
pengemasan aman pengiriman cepat seller dan kurir ramah thankyou seller dan kurir,netral
wanginya enak bgt kaya sabun mandi segeeerrr,netral
scarlet gua ga ngerti lagi sama qc lu ya tolong dong tolong baca minimal di lakban tutupnya ntah kalian gimanain sampe tutupnya goyang kaya gitu ga mungkin karna pen,negatif
seneng banget dapet harga murce 50k dapet 2 loh gais barang ori pulang seneng banget deh amanah banget ini toko datangnya emang agak lama sih padahal masih satu pro,netral
paket sampai dengan aman bubble wrap tebal sudah mulai langganan azarine hanya produk nya yang beda2 kualitas nya bagus thankyou azarine tokopedia jasa antar,positif
free haircare walau ga ada di keterangan order thankyouuu somethinc,netral
barang ori fast respon packing aman tengkyuuuu,netral
nyaman di muka dan terlihat mulus glowing,netral
packaging aman produk berfungsi dengan baik,netral
rekomen pokoknya bagus suka,positif
cocok banget di muka akuuuu suka deh sama azarine bener se bagus ituuuuu,positif
kualitas produk sangat bagus alhamdulillah barangnya sudah sampai bagus banget wangi nya enak ga nyenget dapat harga promo lagi makasih buat toko,negatif
ok sesuai pesanan,netral
belum coba packing aman banget padahal cuma beli moisturizer tapi dapet serum full size dapet harga diskon pula semoga cocok biar terus beli,netral
shade range jelek,netral
baru skali nyoba biasanya pke merk bs walopun efeknya tdk spt bs tp kulit ga bersisiklah drpd ga pke trutama utk usia jelita ya kudu pke body butter,netral
pengirimanya cepat baru kali mau coba garnier mudah2an cocok,netral
istri saya yang beli saya kurang tau juga,netral
sdh ering beli ditwmpat ini so far so good,netral
mau ya kalau ada promo lagi kak awet cat nya tahan sampai 3 mg lebih,netral
sampe dengan selamat cepet jugaa semoga cocok sukses buat selller yaa mantap mantap maniia,netral
barang sesuai pesanan dan pengiriman cepat semoga cocok di aku thanks,netral
eyeshadow nya pigmented bgt sukakkkk,netral
mantaapp poll mendarat dengan selamat dan sangat amat cepat sekali,netral
pengiriman super cepat dan aman serta warna lippen yang cakep,netral
enak banget wangii nyaaa aku pertama kali coba yang varian ini tapi emngg semuaa parfum scarlet ituu tahan lama bngtt sukaa deh pokonyaa,negatif
barang datang sesuai dengan pesanan packagingnya juga bagus aman dan rapi pengiriman juga sngt cepat,positif
packing oke pengiriman oke kualitas oke produk oke harga oke,netral
ini pembelian kedua make over cushion demi matte karena emang sesuka itu sama produknya yang pertama malah sampe kering banget terus karena ga ada refillnya jadi ya terp,netral
kualitas produk aromanya flower bgggttt,negatif
masih segel yg ini bener2 kenceng aroma karamel latenya manis banget buat yg gasuka terlalu manis mungkin ga cocok tapi yg suka manis wajib coba sejauh ini parfum scar,negatif
suka banget alhamdulillah cocok di kulit aku makasi ya somethinc dan tokped yg uda ngasi diskon pas aku lagi kehabisan fw lofyuuu,netral
wanginyaaa aku suka sedikit manis tp ada freshnya dikit jg menurut aku ini unisex wanginya pas lg haarga promo murce bgt,negatif
tolong dikasih solatip ato apa biar tidak bocor kemasan nya,netral
terima kasih,netral
terimakasih,netral
produk bagus deliv ok,positif
pengiriman cepat kemasannya rapi cocok,netral
kemasan kotor ada tanah basah nya gitu seperti nya kondisi ruangan packing tidak bersih semoga lebih bersih,netral
cocok dikulit,netral
seperti biasa bagoooossssss meresap di kulit dan bikin ademmm poolll gapernah kecewa tengyu seller,netral
wanginyaa enakk kaya soft gitu tapi ada strongnya juga packing nya rapih pengirimannyaa juga cepatt,negatif
packing aman dengan bubble wrap pesanan cepat cocok dengan rambut saya 1 bulan kurang pemakaian udah tumbuh baby hair nya mantap pokoknya belanja disiniiii seller ra,netral
aku suka wanginya enak trus ngelembapin banget tapi kalau buat rontok kata aku dia kurang ngaruh btw aku udah abis 3 botol,netral
baru mau coba nih semoga bagus dan ada perubahan nya ya karena coba yang sebelah tidak ada perubahan nanti di kabarin lagi kalau bagus,positif
pengiriman aman wangi di rambut dan halus,netral
sdjdidjdjsjkajakakakskdndnex dear dg g tx z,netral
emang cocoknya sama ini kulit ku,netral
warna hitam pekat kuas nya runcing waterproof pengiriman cepat baru kemarin pesan hari ini sdh sampai,netral
baru pake pertama kali jadi mudah2an cocok untuk kulitku yang kering dan buuth nutrisi wajah semoga membawa hasil yang maksimal di wajah,netral
pengiriman cepat harga terjangkau warna cantik,netral
bagus warna nya cantik teksur nya juga enak keren,positif
yihaaa dapet bonus micellar water mantap de best,netral
bahan nya ringan enak ga lengket di wajah sejauh ini prodak ini yang cocok di pakai,netral
paket tiba dengan sangat cepat packaging aman,netral
barang bagus berkualitas sesuai dengan harga semoga ada hasilnya yang memuaskan,positif
pengiriman cepat barang sesuai pesanan,netral
selalu suka pakai cleansing foam garnier nembuat wajah bersih segar dan pastinya memutihkan juga dan tdk membuat kulit menjadi kering exp 7 27,netral
suka bgt sama suncreen azarine ini,netral
terima kasih,netral
semoga cocok terima kasih somethinc,netral
untuk kulit aku yang vak gelap juga hak terang ini cocok banget sih shade nya,netral
trimakasih dapat promo besar,netral
alhamdulillah barang sampai dengan tepat waktu cream nya cepat meresap dikulit pengiriman cepat dan barang cream nya mudah dipakai dikulit wajah,netral
suka bagus,positif
njir dapet farfum scarlett yang palsu gimana ini seller gk amanah,negatif
suka bgt gak sakit sama aekali tapi sekali tarik bulunya abis padahal lebat tapi kalo buat miss v agak susah sih oiyaa selain set dar bikin ketek berasa halus loh,netral
belom di coba blm tau berkhasiat ga di badan utk pengiriman baik dan sesuai,netral
pengiriman cpt packing oke sygnya di bibir sy kurang bgs warnanya terimakasih kak,netral
pengiriman cepat real pict product pas buka tutup botolnya ak cium wangi banget tpi belum dcoba jadi belum tahu tahan berapa lama wangi parfumnya kurir ramah thank y,negatif
brg kondisi baik packing baik baru mau coba semoga bermanfaat penjual responsive proses n pengiriman cepat,netral
barang diterima dalam kondisi baik belum dicoba tapi semoga cocok di kulit terima kasih seller dan kurir,netral
mendarat dengan selamat sesuai deskripsi pelayanan sempurna pengiriman cepat nanti order lagi,netral
dapet harga murah dan di kasih bonus thanks somethinc,netral
repeat order udah sering pake produk ini semoga selalu ada promo,netral
wanginya enak tahan lama juga mines nya isinya ga ful dari awal paket di buka isinya sudah gak full beda sama yang di alfam rt isinya full,negatif
dah 2x pake ini yg pertama ga sampe hbs soalnya pecah huhu padal ga merasa jatuhin coveragenya tinggi itu yg paling aku suka dia jg ga mudah luntur dpt hrg 74k krn dp,netral
love it,netral
wanginya harum lembut dikulit menyuburkan rambut produk andalan keluarga terimakasih semua,netral
gercep kurirnyaa lengkap produknya smoga cocok di kulit,netral
top mantap,netral
sudah kesekian kali beli produk ini kulit jadi lembut,netral
original warnanya cantik glossy gak bikin kering di bibir emng sesuka itu sih sm produk make over next repeat order lagi dgn varian warna lain thanks kk seller and aban,netral
akhirnya paket yg ditunggu2 dtg jugaa lumayan dpt harga 40rb,negatif
akhirnya nemu serum somethic untuk berlabuh setelah nyoba yang 5 dan 10 niacinamide 5 sabi beet alpha arbutin akhirnya nemu yg reduce dark spot ampoule dan cocok b,netral
respon seller ramah dan pengiriman cepat produk sesuai deskripsi recommed seller salam sukses selalu terimakasih,netral
barang diterima dengan baik sayang aja kemasannya kurang safety karena luarnya kardus nggak di lapis lagi jadi kena hujan kardusnya robek syukur isinya paket aman,netral
mantullll,netral
wanginya awet mix harum bunga dan buah ky ada manis nya tahan seharian makin wangi walopun berkeringat,negatif
mohon bantuannya kawan vina pendengar ss melaporkan kehilangan anaknya atas nama demian gregorius valia 13 demian pergi dari rumah daerah jalan petemon surabaya se,netral
cepet sampainya baguss,positif
sesuai deskripsi respon cepat,netral
alhamdulillah pesanan sampai dengan selamat pengiriman cepat packing aman top markotop makasih kaa,netral
estimasi 8 11 dtangnya tgal 8 seneng banget sejauh ini si bagus dan aman aja yaaa harga murah juga,positif
alhamdulillah wa syukurillah dapat harga spesial murah sekali saya jual kembali dengan harga dibawah pasaran cek foto ya pengemasan cepat pengiriman cepat seller g,netral
barang sampai dengan selamat wanginya enak banget semoga cocok,netral
mudah menyerap di kulit kombinasiku dan ini udah kesekian kalinya aku repurchase karna emg secocok ituuu,netral
mantaaaaaaaap kereeeeeennnn wa,netral
sudah langganan beberapa produk azarine harga terjangkau kualitas baik baru mau coba yang niacinamide ini cair tapi cepat kering pengiriman cepat packing aman yang,netral
mant p dpt harga murah kualitas original,netral
barang sdh diterima,netral
barang sampai dengan baik kemasan botol baru terima kasih,netral
barang sesuai,netral
awet,netral
ga dapat hadiahnya dan agak bocor botolnya basah,netral
baru aku review setelah bbrp hari dipake buat tau ketahanannya kalo dikulit 5 jam tahan dibaju ampe abis dicuci juga masih bau wanginya yg paling kecium itu segerny,negatif
wanginya enak suka deh pengiriman lumayan cepet ya,negatif
belum pernah nyoba saya kira ada warnanya hitam jadi bisa ngasih volume dan bikin stay baru tahu warnanya clear,netral
pengiriman cepat barang sesuai ok banget usul agar wax strip nya dibanyakin,netral
bagus untuk menghilangkan flek udah order berkali kali,positif
yg sky ini bagus bgt sumpah bisa ngecover bibi aku yg item,positif
semoga ponakan sama saya cocok pakai skincare azarine terima kasih,netral
ketagihan sama parfum scarlet krn setiap keluar selalu d tanya parfum ny wangi bgt gak hilang2 wanginya ini udah beli yg ke 4 x selalu beda varian jadi pengen punya s,negatif
seller mantab mendarat dgn cepat aman thanks,netral
cocok bngt pke toner ini mksh sllu ada bonus,netral
kayaknya perlu eksperimen warna yg paling cocok dg warna bibir asli yang jelas ini gampang diaplikasikan dan nggak ngecap di gelas kl lg minum,netral
dikirimnya cepet packaging aman dengan box dan bubble,netral
not for me,netral
paket dikemas dengan baik dan produk sesuai dengan gambar,netral
know this parfume from my friend its smells good and freshhh i like this variant,negatif
packaging rapi dan pengiriman cepat,netral
dari dulu sampai sekarang gak pernah ke lain prodak tetep make over juaranya pokonya i love u sangat cocok di kulit saya tetep sempurna renspon sangat cepet pengiriman te,netral
kemasan pktny tll lebay pdhl produk brgny ukuran kcl jd kardusny pd penyok kayak dpt nemu d tmpt smph bgks pktny klo produk brgny ukrn kcl mah yg biasa aj pdhl jd ga,netral
kecewa kenapa dikirim yang sudah mendekati masa exp tinggal beberapa bulan lgi padahal pesennya yang botol besar lho,netral
dapet harga murce barang muluss tidak ada yg lecet terimakasih,netral
udah pembelian kedua produk original expired lama,netral
packing super aman pengiriman cepat mudah2an cocok untuk kulitku,netral
barang pasti ori kualitas terjamin packing rapi aman banget dobel2 bubblewrap kiriman sesuai estimasi waktu,netral
mksih sudah diterima dalam keadaan yg baik tidak kurang suatu apapun,netral
lihat punya temen bagus semoga aku juga cocok,positif
good the best,netral
barang ok n pengiriman cepat,netral
bahan nya ringan mudah menyerap cocok dimuka sy,netral
oke sesuai pesanan packing rapi dan expired aman 2027,netral
kemasannya rapi dan bagus sekali wanginya seger it suits my personality,positif
sebenernya sedikit kecewa si soalnya spray nya ga berfungsi mau complain tp ak gada video unboxing nya karena yaa menurut ak ga perlu soalnya pertama beli aman aja gtu t,negatif
baru pertama kali pakai semoga cocok alhamdulillah dapat harga promo buat tokonya semoga berkah,netral
tztztxttxtxxtxtxtxt t tchcycycycyc iku hckcydyxjy,netral
wangi parfumnya enak sih ada bau banana nya dkit tpi kya ad bau sabun ap gtu tpi wanginya msh oke ko enak,negatif
wangi banget awal disemprot tuh lngsung naikin mood perasaan jdi tenang banget krn enak bnget wanginya buat yg masih ragu buat nyobain krn mngkin mikir bakal kyk wang,negatif
gatau ah disuruh makan ya makan disuruh minum ya minum di suruh beli ya beli gamau ribet,netral
lebih murah beli 6,netral
ini belanja yg kesekian kali dan emang udah cocok dg produk ini walau gw liat kok produk agak berdebu gitu tapi expired masih 2027 so packing good dan kurir sip okeh g,netral
sudah sering beli,netral
mudah menyerap bagus buat ngilangin jerawat,positif
repurchase ke xxxxxxxxxxxx kalinya untuk kulit berminyak sunscreen ini recommended banget cek seberapa banyak kita harus pakai sunscreen menurut dokter spkk ya agar ha,netral
suka aromanya soft,netral
seneng banget belanja di toko ini dapet diskon besar dan produknya mantan,netral
warnanya cocok dikulit awet gk luntur ringan dan packing aman banget,netral
sampai cepet kemasan bagus dan ga rusak pakai wrapping juga,positif
cantik warnanya,netral
saya suka produk mustika ratu sejak masih remaja perawatan kecantikan saya semua produk mustika ratu odol bedak shampoo dll sekarang usia sdh 60 tahun,netral
parfum scarlett gada yg gagal si varian yang baru2 apalagi yg extrait kalau dipake ninggalin jejak pas jalan motoran suka baru ngeh kalau varian ini kemasan sama kyk,negatif
baru mau coba yg retinolnya semoga cocok,netral
aromanya segar packagingnya jg sangat aman dan cakep lo utk ketahanan parfum blm tau brp lama krna msh baru dipakai thankyou,negatif
selalu pke sunscreen azarine yg hydrasoothe pengaplikasianya sangat mudah mudah meresap juga mumpung promo beli 2 sekalian,netral
terimakasih bonusnya bismillah cocok semua,netral
ok cocok,netral
kualitas baik pengiriman cepat pengemasan rapi dan aman,netral
bagus buat kulit aku yg sawo matangg pengiriman cepett dan aman,positif
packing aman di bubble wrap juga kemasan tidak ada yang bocor exp 08 28,netral
makasih yaa dpt best deal exp msh lama,netral
warna pas dikulit kuning langsat meski matt ada glowingnya juga pengriman tepat waktu,netral
baru coba mga ngefek,netral
pengiriman cepat packing rapi produk ori,netral
bestt,netral
sesuai deskripsi sudah langganan pesan disini selalu puas recommended,positif
produknya bagu cocok untuk yg kurang bisa gambar alis,netral
barang belum sampai ini salah kirim saya beli barang disini tanggal 7 ga ada pemberitahuan nya tanggal 9 tiba di terima terus jelas kurir nya salah antar ke a,netral
